from;to;polyline;weight
Mae Hong Son;Nakhon Nayok;LINESTRING(97.9474324868 18.7273332925, 101.218224714 14.262571957);1.0
Mae Hong Son;Phetchaburi;LINESTRING(97.9474324868 18.7273332925, 99.6075392745 12.9986537807);9.0
Phichit;Mae Hong Son;LINESTRING(100.409668319 16.2635958818, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Prachuap Khiri Khan;LINESTRING(97.9474324868 18.7273332925, 99.5777392025 11.8001333794);3.0
Mae Hong Son;Phuket;LINESTRING(97.9474324868 18.7273332925, 98.2727379223 7.86370621154);3.0
Phatthalung;Mae Hong Son;LINESTRING(100.045088379 7.45917876629, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Phitsanulok;LINESTRING(97.9474324868 18.7273332925, 100.518454781 17.0947359704);4.0
Mae Hong Son;Phang Nga;LINESTRING(97.9474324868 18.7273332925, 98.1018967416 8.69774345234);1.0
Mae Hong Son;Phetchabun;LINESTRING(97.9474324868 18.7273332925, 101.242596454 16.3926965851);7.0
Mae Hong Son;Phrae;LINESTRING(97.9474324868 18.7273332925, 100.012937431 18.2139119856);4.0
Prachinburi;Mae Hong Son;LINESTRING(101.618777543 14.0445407759, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Pathum Thani;LINESTRING(97.9474324868 18.7273332925, 100.56915304 14.0830923585);13.0
Pattani;Mae Hong Son;LINESTRING(101.347821677 6.73989916225, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Phayao;LINESTRING(97.9474324868 18.7273332925, 100.225624368 19.2180780435);6.0
Mae Hong Son;Ratchaburi;LINESTRING(97.9474324868 18.7273332925, 99.5857449774 13.5495309307);2.0
Mae Hong Son;Roi Et;LINESTRING(97.9474324868 18.7273332925, 103.828448191 15.9385220182);1.0
Ranong;Mae Hong Son;LINESTRING(98.563678981 9.92248571424, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Rayong;LINESTRING(97.9474324868 18.7273332925, 101.343222133 12.8409659694);6.0
Sing Buri;Mae Hong Son;LINESTRING(100.320977667 14.8716158255, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Songkhla;LINESTRING(97.9474324868 18.7273332925, 100.548759187 6.94884143693);2.0
Mae Hong Son;Samut Songkhram;LINESTRING(97.9474324868 18.7273332925, 99.9367402385 13.3593198916);2.0
Mae Hong Son;Samut Sakhon;LINESTRING(97.9474324868 18.7273332925, 100.177263278 13.5962888145);3.0
Sa Kaeo;Mae Hong Son;LINESTRING(102.332311439 13.6777234283, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Surat Thani;LINESTRING(97.9474324868 18.7273332925, 99.099159387 9.13381321812);10.0
Mae Hong Son;Sakon Nakhon;LINESTRING(97.9474324868 18.7273332925, 103.822703129 17.5131235152);1.0
Mae Hong Son;Suphan Buri;LINESTRING(97.9474324868 18.7273332925, 99.8038953973 14.648468015);2.0
Mae Hong Son;Samut Prakan;LINESTRING(97.9474324868 18.7273332925, 100.622262423 13.5941395905);7.0
Saraburi;Mae Hong Son;LINESTRING(101.026016661 14.6689938567, 97.9474324868 18.7273332925);0.0
Surin;Mae Hong Son;LINESTRING(103.655766949 14.9277736873, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Sisaket;LINESTRING(97.9474324868 18.7273332925, 104.40982653 14.9516411754);1.0
Mae Hong Son;Sukhothai;LINESTRING(97.9474324868 18.7273332925, 99.7963503647 17.3641392291);5.0
Mae Hong Son;Satun;LINESTRING(97.9474324868 18.7273332925, 99.5703559981 6.7318170405);1.0
Mae Hong Son;Tak;LINESTRING(97.9474324868 18.7273332925, 98.6551659992 16.6465147647);8.0
Trang;Mae Hong Son;LINESTRING(99.3599859433 7.48356217488, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Trat;LINESTRING(97.9474324868 18.7273332925, 102.503195011 12.1382302437);2.0
Ubon Ratchathani;Mae Hong Son;LINESTRING(104.950118622 15.2036640615, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Udon Thani;LINESTRING(97.9474324868 18.7273332925, 102.840541098 17.512721051);1.0
Mae Hong Son;Uttaradit;LINESTRING(97.9474324868 18.7273332925, 100.431418199 17.7260698659);8.0
Uthai Thani;Mae Hong Son;LINESTRING(99.5807809841 15.3329804403, 97.9474324868 18.7273332925);0.0
Mae Hong Son;Yala;LINESTRING(97.9474324868 18.7273332925, 101.188657942 6.16406279095);3.0
Yasothon;Mae Hong Son;LINESTRING(104.371511185 15.8497001429, 97.9474324868 18.7273332925);0.0
Nan;Nan;LINESTRING(100.817084443 18.8280594829, 100.817084443 18.8280594829);0.0
Nan;Nonthaburi;LINESTRING(100.817084443 18.8280594829, 100.356517706 13.9498544093);18.0
Nan;Nong Bua Lam Phu;LINESTRING(100.817084443 18.8280594829, 102.244010092 17.1948308266);1.0
Nong Khai;Nan;LINESTRING(102.77240708 17.9729280256, 100.817084443 18.8280594829);0.0
Nan;Nakhon Ratchasima;LINESTRING(100.817084443 18.8280594829, 102.162650043 15.0280360626);15.0
Nan;Nakhon Phanom;LINESTRING(100.817084443 18.8280594829, 104.319004039 17.4294095463);1.0
Nan;Nakhon Pathom;LINESTRING(100.817084443 18.8280594829, 100.068033595 13.8876112057);12.0
Nakhon Si Thammarat;Nan;LINESTRING(99.7073199322 8.51358626995, 100.817084443 18.8280594829);0.0
Nan;Nakhon Sawan;LINESTRING(100.817084443 18.8280594829, 99.9869845225 15.6823145632);22.0
Narathiwat;Nan;LINESTRING(101.751727633 6.12680622765, 100.817084443 18.8280594829);0.0
Nan;Nakhon Nayok;LINESTRING(100.817084443 18.8280594829, 101.218224714 14.262571957);7.0
Nan;Phetchaburi;LINESTRING(100.817084443 18.8280594829, 99.6075392745 12.9986537807);5.0
Nan;Phichit;LINESTRING(100.817084443 18.8280594829, 100.409668319 16.2635958818);6.0
Nan;Prachuap Khiri Khan;LINESTRING(100.817084443 18.8280594829, 99.5777392025 11.8001333794);5.0
Nan;Phuket;LINESTRING(100.817084443 18.8280594829, 98.2727379223 7.86370621154);2.0
Nan;Phatthalung;LINESTRING(100.817084443 18.8280594829, 100.045088379 7.45917876629);1.0
Nan;Phitsanulok;LINESTRING(100.817084443 18.8280594829, 100.518454781 17.0947359704);48.0
Nan;Phang Nga;LINESTRING(100.817084443 18.8280594829, 98.1018967416 8.69774345234);1.0
Nan;Phetchabun;LINESTRING(100.817084443 18.8280594829, 101.242596454 16.3926965851);13.0
Nan;Phrae;LINESTRING(100.817084443 18.8280594829, 100.012937431 18.2139119856);195.0
Nan;Prachinburi;LINESTRING(100.817084443 18.8280594829, 101.618777543 14.0445407759);3.0
Nan;Pathum Thani;LINESTRING(100.817084443 18.8280594829, 100.56915304 14.0830923585);27.0
Nan;Pattani;LINESTRING(100.817084443 18.8280594829, 101.347821677 6.73989916225);1.0
Nan;Phayao;LINESTRING(100.817084443 18.8280594829, 100.225624368 19.2180780435);57.0
Nan;Ratchaburi;LINESTRING(100.817084443 18.8280594829, 99.5857449774 13.5495309307);6.0
Nan;Roi Et;LINESTRING(100.817084443 18.8280594829, 103.828448191 15.9385220182);1.0
Nan;Ranong;LINESTRING(100.817084443 18.8280594829, 98.563678981 9.92248571424);1.0
Nan;Rayong;LINESTRING(100.817084443 18.8280594829, 101.343222133 12.8409659694);10.0
Nan;Sing Buri;LINESTRING(100.817084443 18.8280594829, 100.320977667 14.8716158255);5.0
Nan;Songkhla;LINESTRING(100.817084443 18.8280594829, 100.548759187 6.94884143693);5.0
Nan;Samut Songkhram;LINESTRING(100.817084443 18.8280594829, 99.9367402385 13.3593198916);6.0
Nan;Samut Sakhon;LINESTRING(100.817084443 18.8280594829, 100.177263278 13.5962888145);4.0
Sa Kaeo;Nan;LINESTRING(102.332311439 13.6777234283, 100.817084443 18.8280594829);0.0
Nan;Surat Thani;LINESTRING(100.817084443 18.8280594829, 99.099159387 9.13381321812);3.0
Nan;Sakon Nakhon;LINESTRING(100.817084443 18.8280594829, 103.822703129 17.5131235152);2.0
Nan;Suphan Buri;LINESTRING(100.817084443 18.8280594829, 99.8038953973 14.648468015);9.0
Nan;Samut Prakan;LINESTRING(100.817084443 18.8280594829, 100.622262423 13.5941395905);22.0
Nan;Saraburi;LINESTRING(100.817084443 18.8280594829, 101.026016661 14.6689938567);1.0
Surin;Nan;LINESTRING(103.655766949 14.9277736873, 100.817084443 18.8280594829);0.0
Sisaket;Nan;LINESTRING(104.40982653 14.9516411754, 100.817084443 18.8280594829);0.0
Nan;Sukhothai;LINESTRING(100.817084443 18.8280594829, 99.7963503647 17.3641392291);7.0
Satun;Nan;LINESTRING(99.5703559981 6.7318170405, 100.817084443 18.8280594829);0.0
Nan;Tak;LINESTRING(100.817084443 18.8280594829, 98.6551659992 16.6465147647);5.0
Nan;Trang;LINESTRING(100.817084443 18.8280594829, 99.3599859433 7.48356217488);1.0
Nan;Trat;LINESTRING(100.817084443 18.8280594829, 102.503195011 12.1382302437);1.0
Nan;Ubon Ratchathani;LINESTRING(100.817084443 18.8280594829, 104.950118622 15.2036640615);3.0
Nan;Udon Thani;LINESTRING(100.817084443 18.8280594829, 102.840541098 17.512721051);3.0
Nan;Uttaradit;LINESTRING(100.817084443 18.8280594829, 100.431418199 17.7260698659);39.0
Uthai Thani;Nan;LINESTRING(99.5807809841 15.3329804403, 100.817084443 18.8280594829);0.0
Yala;Nan;LINESTRING(101.188657942 6.16406279095, 100.817084443 18.8280594829);0.0
Yasothon;Nan;LINESTRING(104.371511185 15.8497001429, 100.817084443 18.8280594829);0.0
Nonthaburi;Nonthaburi;LINESTRING(100.356517706 13.9498544093, 100.356517706 13.9498544093);0.0
Nonthaburi;Nong Bua Lam Phu;LINESTRING(100.356517706 13.9498544093, 102.244010092 17.1948308266);6.0
Nonthaburi;Nong Khai;LINESTRING(100.356517706 13.9498544093, 102.77240708 17.9729280256);13.0
Nonthaburi;Nakhon Ratchasima;LINESTRING(100.356517706 13.9498544093, 102.162650043 15.0280360626);491.0
Nonthaburi;Nakhon Phanom;LINESTRING(100.356517706 13.9498544093, 104.319004039 17.4294095463);11.0
Nonthaburi;Nakhon Pathom;LINESTRING(100.356517706 13.9498544093, 100.068033595 13.8876112057);2144.0
Nonthaburi;Nakhon Si Thammarat;LINESTRING(100.356517706 13.9498544093, 99.7073199322 8.51358626995);30.0
Nonthaburi;Nakhon Sawan;LINESTRING(100.356517706 13.9498544093, 99.9869845225 15.6823145632);118.0
Nonthaburi;Narathiwat;LINESTRING(100.356517706 13.9498544093, 101.751727633 6.12680622765);2.0
Nonthaburi;Nakhon Nayok;LINESTRING(100.356517706 13.9498544093, 101.218224714 14.262571957);235.0
Nonthaburi;Phetchaburi;LINESTRING(100.356517706 13.9498544093, 99.6075392745 12.9986537807);501.0
Nonthaburi;Phichit;LINESTRING(100.356517706 13.9498544093, 100.409668319 16.2635958818);41.0
Nonthaburi;Prachuap Khiri Khan;LINESTRING(100.356517706 13.9498544093, 99.5777392025 11.8001333794);380.0
Nonthaburi;Phuket;LINESTRING(100.356517706 13.9498544093, 98.2727379223 7.86370621154);59.0
Nonthaburi;Phatthalung;LINESTRING(100.356517706 13.9498544093, 100.045088379 7.45917876629);2.0
Nonthaburi;Phitsanulok;LINESTRING(100.356517706 13.9498544093, 100.518454781 17.0947359704);93.0
Nonthaburi;Phang Nga;LINESTRING(100.356517706 13.9498544093, 98.1018967416 8.69774345234);21.0
Nonthaburi;Phetchabun;LINESTRING(100.356517706 13.9498544093, 101.242596454 16.3926965851);86.0
Nonthaburi;Phrae;LINESTRING(100.356517706 13.9498544093, 100.012937431 18.2139119856);34.0
Nonthaburi;Prachinburi;LINESTRING(100.356517706 13.9498544093, 101.618777543 14.0445407759);65.0
Nonthaburi;Pathum Thani;LINESTRING(100.356517706 13.9498544093, 100.56915304 14.0830923585);7187.0
Nonthaburi;Pattani;LINESTRING(100.356517706 13.9498544093, 101.347821677 6.73989916225);6.0
Nonthaburi;Phayao;LINESTRING(100.356517706 13.9498544093, 100.225624368 19.2180780435);14.0
Nonthaburi;Ratchaburi;LINESTRING(100.356517706 13.9498544093, 99.5857449774 13.5495309307);358.0
Nonthaburi;Roi Et;LINESTRING(100.356517706 13.9498544093, 103.828448191 15.9385220182);21.0
Nonthaburi;Ranong;LINESTRING(100.356517706 13.9498544093, 98.563678981 9.92248571424);7.0
Nonthaburi;Rayong;LINESTRING(100.356517706 13.9498544093, 101.343222133 12.8409659694);232.0
Nonthaburi;Sing Buri;LINESTRING(100.356517706 13.9498544093, 100.320977667 14.8716158255);83.0
Nonthaburi;Songkhla;LINESTRING(100.356517706 13.9498544093, 100.548759187 6.94884143693);48.0
Nonthaburi;Samut Songkhram;LINESTRING(100.356517706 13.9498544093, 99.9367402385 13.3593198916);185.0
Nonthaburi;Samut Sakhon;LINESTRING(100.356517706 13.9498544093, 100.177263278 13.5962888145);301.0
Nonthaburi;Sa Kaeo;LINESTRING(100.356517706 13.9498544093, 102.332311439 13.6777234283);19.0
Nonthaburi;Surat Thani;LINESTRING(100.356517706 13.9498544093, 99.099159387 9.13381321812);44.0
Nonthaburi;Sakon Nakhon;LINESTRING(100.356517706 13.9498544093, 103.822703129 17.5131235152);10.0
Nonthaburi;Suphan Buri;LINESTRING(100.356517706 13.9498544093, 99.8038953973 14.648468015);485.0
Nonthaburi;Samut Prakan;LINESTRING(100.356517706 13.9498544093, 100.622262423 13.5941395905);1981.0
Nonthaburi;Saraburi;LINESTRING(100.356517706 13.9498544093, 101.026016661 14.6689938567);245.0
Nonthaburi;Surin;LINESTRING(100.356517706 13.9498544093, 103.655766949 14.9277736873);18.0
Nonthaburi;Sisaket;LINESTRING(100.356517706 13.9498544093, 104.40982653 14.9516411754);20.0
Nonthaburi;Sukhothai;LINESTRING(100.356517706 13.9498544093, 99.7963503647 17.3641392291);17.0
Nonthaburi;Satun;LINESTRING(100.356517706 13.9498544093, 99.5703559981 6.7318170405);12.0
Nonthaburi;Tak;LINESTRING(100.356517706 13.9498544093, 98.6551659992 16.6465147647);21.0
Nonthaburi;Trang;LINESTRING(100.356517706 13.9498544093, 99.3599859433 7.48356217488);13.0
Nonthaburi;Trat;LINESTRING(100.356517706 13.9498544093, 102.503195011 12.1382302437);59.0
Nonthaburi;Ubon Ratchathani;LINESTRING(100.356517706 13.9498544093, 104.950118622 15.2036640615);68.0
Nonthaburi;Udon Thani;LINESTRING(100.356517706 13.9498544093, 102.840541098 17.512721051);55.0
Nonthaburi;Uttaradit;LINESTRING(100.356517706 13.9498544093, 100.431418199 17.7260698659);17.0
Nonthaburi;Uthai Thani;LINESTRING(100.356517706 13.9498544093, 99.5807809841 15.3329804403);30.0
Nonthaburi;Yala;LINESTRING(100.356517706 13.9498544093, 101.188657942 6.16406279095);3.0
Nonthaburi;Yasothon;LINESTRING(100.356517706 13.9498544093, 104.371511185 15.8497001429);12.0
Nong Bua Lam Phu;Nong Bua Lam Phu;LINESTRING(102.244010092 17.1948308266, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Nong Khai;LINESTRING(102.244010092 17.1948308266, 102.77240708 17.9729280256);35.0
Nong Bua Lam Phu;Nakhon Ratchasima;LINESTRING(102.244010092 17.1948308266, 102.162650043 15.0280360626);11.0
Nong Bua Lam Phu;Nakhon Phanom;LINESTRING(102.244010092 17.1948308266, 104.319004039 17.4294095463);4.0
Nakhon Pathom;Nong Bua Lam Phu;LINESTRING(100.068033595 13.8876112057, 102.244010092 17.1948308266);0.0
Nakhon Si Thammarat;Nong Bua Lam Phu;LINESTRING(99.7073199322 8.51358626995, 102.244010092 17.1948308266);0.0
Nakhon Sawan;Nong Bua Lam Phu;LINESTRING(99.9869845225 15.6823145632, 102.244010092 17.1948308266);0.0
Narathiwat;Nong Bua Lam Phu;LINESTRING(101.751727633 6.12680622765, 102.244010092 17.1948308266);0.0
Nakhon Nayok;Nong Bua Lam Phu;LINESTRING(101.218224714 14.262571957, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Phetchaburi;LINESTRING(102.244010092 17.1948308266, 99.6075392745 12.9986537807);1.0
Phichit;Nong Bua Lam Phu;LINESTRING(100.409668319 16.2635958818, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Prachuap Khiri Khan;LINESTRING(102.244010092 17.1948308266, 99.5777392025 11.8001333794);1.0
Nong Bua Lam Phu;Phuket;LINESTRING(102.244010092 17.1948308266, 98.2727379223 7.86370621154);1.0
Phatthalung;Nong Bua Lam Phu;LINESTRING(100.045088379 7.45917876629, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Phitsanulok;LINESTRING(102.244010092 17.1948308266, 100.518454781 17.0947359704);1.0
Phang Nga;Nong Bua Lam Phu;LINESTRING(98.1018967416 8.69774345234, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Phetchabun;LINESTRING(102.244010092 17.1948308266, 101.242596454 16.3926965851);6.0
Phrae;Nong Bua Lam Phu;LINESTRING(100.012937431 18.2139119856, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Prachinburi;LINESTRING(102.244010092 17.1948308266, 101.618777543 14.0445407759);1.0
Nong Bua Lam Phu;Pathum Thani;LINESTRING(102.244010092 17.1948308266, 100.56915304 14.0830923585);6.0
Pattani;Nong Bua Lam Phu;LINESTRING(101.347821677 6.73989916225, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Phayao;LINESTRING(102.244010092 17.1948308266, 100.225624368 19.2180780435);2.0
Ratchaburi;Nong Bua Lam Phu;LINESTRING(99.5857449774 13.5495309307, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Roi Et;LINESTRING(102.244010092 17.1948308266, 103.828448191 15.9385220182);4.0
Ranong;Nong Bua Lam Phu;LINESTRING(98.563678981 9.92248571424, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Rayong;LINESTRING(102.244010092 17.1948308266, 101.343222133 12.8409659694);3.0
Sing Buri;Nong Bua Lam Phu;LINESTRING(100.320977667 14.8716158255, 102.244010092 17.1948308266);0.0
Songkhla;Nong Bua Lam Phu;LINESTRING(100.548759187 6.94884143693, 102.244010092 17.1948308266);0.0
Samut Songkhram;Nong Bua Lam Phu;LINESTRING(99.9367402385 13.3593198916, 102.244010092 17.1948308266);0.0
Samut Sakhon;Nong Bua Lam Phu;LINESTRING(100.177263278 13.5962888145, 102.244010092 17.1948308266);0.0
Sa Kaeo;Nong Bua Lam Phu;LINESTRING(102.332311439 13.6777234283, 102.244010092 17.1948308266);0.0
Surat Thani;Nong Bua Lam Phu;LINESTRING(99.099159387 9.13381321812, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Sakon Nakhon;LINESTRING(102.244010092 17.1948308266, 103.822703129 17.5131235152);3.0
Suphan Buri;Nong Bua Lam Phu;LINESTRING(99.8038953973 14.648468015, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Samut Prakan;LINESTRING(102.244010092 17.1948308266, 100.622262423 13.5941395905);1.0
Nong Bua Lam Phu;Saraburi;LINESTRING(102.244010092 17.1948308266, 101.026016661 14.6689938567);1.0
Nong Bua Lam Phu;Surin;LINESTRING(102.244010092 17.1948308266, 103.655766949 14.9277736873);1.0
Sisaket;Nong Bua Lam Phu;LINESTRING(104.40982653 14.9516411754, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Sukhothai;LINESTRING(102.244010092 17.1948308266, 99.7963503647 17.3641392291);1.0
Satun;Nong Bua Lam Phu;LINESTRING(99.5703559981 6.7318170405, 102.244010092 17.1948308266);0.0
Tak;Nong Bua Lam Phu;LINESTRING(98.6551659992 16.6465147647, 102.244010092 17.1948308266);0.0
Trang;Nong Bua Lam Phu;LINESTRING(99.3599859433 7.48356217488, 102.244010092 17.1948308266);0.0
Trat;Nong Bua Lam Phu;LINESTRING(102.503195011 12.1382302437, 102.244010092 17.1948308266);0.0
Ubon Ratchathani;Nong Bua Lam Phu;LINESTRING(104.950118622 15.2036640615, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Udon Thani;LINESTRING(102.244010092 17.1948308266, 102.840541098 17.512721051);267.0
Nong Bua Lam Phu;Uttaradit;LINESTRING(102.244010092 17.1948308266, 100.431418199 17.7260698659);1.0
Uthai Thani;Nong Bua Lam Phu;LINESTRING(99.5807809841 15.3329804403, 102.244010092 17.1948308266);0.0
Yala;Nong Bua Lam Phu;LINESTRING(101.188657942 6.16406279095, 102.244010092 17.1948308266);0.0
Nong Bua Lam Phu;Yasothon;LINESTRING(102.244010092 17.1948308266, 104.371511185 15.8497001429);2.0
Nong Khai;Nong Khai;LINESTRING(102.77240708 17.9729280256, 102.77240708 17.9729280256);0.0
Nong Khai;Nakhon Ratchasima;LINESTRING(102.77240708 17.9729280256, 102.162650043 15.0280360626);90.0
Nong Khai;Nakhon Phanom;LINESTRING(102.77240708 17.9729280256, 104.319004039 17.4294095463);18.0
Nong Khai;Nakhon Pathom;LINESTRING(102.77240708 17.9729280256, 100.068033595 13.8876112057);12.0
Nong Khai;Nakhon Si Thammarat;LINESTRING(102.77240708 17.9729280256, 99.7073199322 8.51358626995);1.0
Nong Khai;Nakhon Sawan;LINESTRING(102.77240708 17.9729280256, 99.9869845225 15.6823145632);2.0
Narathiwat;Nong Khai;LINESTRING(101.751727633 6.12680622765, 102.77240708 17.9729280256);0.0
Nong Khai;Nakhon Nayok;LINESTRING(102.77240708 17.9729280256, 101.218224714 14.262571957);2.0
Nong Khai;Phetchaburi;LINESTRING(102.77240708 17.9729280256, 99.6075392745 12.9986537807);9.0
Phichit;Nong Khai;LINESTRING(100.409668319 16.2635958818, 102.77240708 17.9729280256);0.0
Nong Khai;Prachuap Khiri Khan;LINESTRING(102.77240708 17.9729280256, 99.5777392025 11.8001333794);10.0
Nong Khai;Phuket;LINESTRING(102.77240708 17.9729280256, 98.2727379223 7.86370621154);5.0
Phatthalung;Nong Khai;LINESTRING(100.045088379 7.45917876629, 102.77240708 17.9729280256);0.0
Nong Khai;Phitsanulok;LINESTRING(102.77240708 17.9729280256, 100.518454781 17.0947359704);4.0
Phang Nga;Nong Khai;LINESTRING(98.1018967416 8.69774345234, 102.77240708 17.9729280256);0.0
