uid;polyline;isLeafNode;province
50556;LINESTRING(100.399913143 8.65493629697, 100.303839764 8.65493629697, 100.303839764 8.5649352, 100.399913143 8.5649352, 100.399913143 8.65493629697);True;NULL
50534;LINESTRING(100.015619625 8.92493958788, 99.6313261073 8.92493958788, 99.6313261073 8.5649352, 100.015619625 8.5649352, 100.015619625 8.92493958788);True;Nakhon Si Thammarat
50535;LINESTRING(100.015619625 8.5649352, 99.6313261073 8.5649352, 99.6313261073 8.20493081212, 100.015619625 8.20493081212, 100.015619625 8.5649352);True;Nakhon Si Thammarat
50601;LINESTRING(100.399913143 8.5649352, 100.303839764 8.5649352, 100.303839764 8.47493410303, 100.399913143 8.47493410303, 100.399913143 8.5649352);True;NULL
50602;LINESTRING(100.303839764 8.5649352, 100.207766384 8.5649352, 100.207766384 8.47493410303, 100.303839764 8.47493410303, 100.303839764 8.5649352);True;Nakhon Si Thammarat
50603;LINESTRING(100.303839764 8.47493410303, 100.207766384 8.47493410303, 100.207766384 8.38493300606, 100.303839764 8.38493300606, 100.303839764 8.47493410303);True;Nakhon Si Thammarat
50604;LINESTRING(100.399913143 8.47493410303, 100.303839764 8.47493410303, 100.303839764 8.38493300606, 100.399913143 8.38493300606, 100.399913143 8.47493410303);True;Nakhon Si Thammarat
50598;LINESTRING(100.207766384 8.5649352, 100.015619625 8.5649352, 100.015619625 8.38493300606, 100.207766384 8.38493300606, 100.207766384 8.5649352);True;Nakhon Si Thammarat
50599;LINESTRING(100.207766384 8.38493300606, 100.015619625 8.38493300606, 100.015619625 8.20493081212, 100.207766384 8.20493081212, 100.207766384 8.38493300606);True;Nakhon Si Thammarat
50600;LINESTRING(100.399913143 8.38493300606, 100.207766384 8.38493300606, 100.207766384 8.20493081212, 100.399913143 8.20493081212, 100.399913143 8.38493300606);True;Nakhon Si Thammarat
50625;LINESTRING(99.6313261073 8.92493958788, 99.5352527278 8.92493958788, 99.5352527278 8.83493849091, 99.6313261073 8.83493849091, 99.6313261073 8.92493958788);True;Nakhon Si Thammarat
50626;LINESTRING(99.5352527278 8.92493958788, 99.4391793483 8.92493958788, 99.4391793483 8.83493849091, 99.5352527278 8.83493849091, 99.5352527278 8.92493958788);True;Surat Thani
50627;LINESTRING(99.5352527278 8.83493849091, 99.4391793483 8.83493849091, 99.4391793483 8.74493739394, 99.5352527278 8.74493739394, 99.5352527278 8.83493849091);True;Surat Thani
50628;LINESTRING(99.6313261073 8.83493849091, 99.5352527278 8.83493849091, 99.5352527278 8.74493739394, 99.6313261073 8.74493739394, 99.6313261073 8.83493849091);True;Nakhon Si Thammarat
50622;LINESTRING(99.4391793483 8.92493958788, 99.2470325894 8.92493958788, 99.2470325894 8.74493739394, 99.4391793483 8.74493739394, 99.4391793483 8.92493958788);True;Surat Thani
50623;LINESTRING(99.4391793483 8.74493739394, 99.2470325894 8.74493739394, 99.2470325894 8.5649352, 99.4391793483 8.5649352, 99.4391793483 8.74493739394);True;Surat Thani
50637;LINESTRING(99.6313261073 8.74493739394, 99.5352527278 8.74493739394, 99.5352527278 8.65493629697, 99.6313261073 8.65493629697, 99.6313261073 8.74493739394);True;Nakhon Si Thammarat
50638;LINESTRING(99.5352527278 8.74493739394, 99.4391793483 8.74493739394, 99.4391793483 8.65493629697, 99.5352527278 8.65493629697, 99.5352527278 8.74493739394);True;Surat Thani
50639;LINESTRING(99.5352527278 8.65493629697, 99.4391793483 8.65493629697, 99.4391793483 8.5649352, 99.5352527278 8.5649352, 99.5352527278 8.65493629697);True;Nakhon Si Thammarat
50640;LINESTRING(99.6313261073 8.65493629697, 99.5352527278 8.65493629697, 99.5352527278 8.5649352, 99.6313261073 8.5649352, 99.6313261073 8.65493629697);True;Nakhon Si Thammarat
50641;LINESTRING(99.2470325894 8.92493958788, 99.0548858304 8.92493958788, 99.0548858304 8.74493739394, 99.2470325894 8.74493739394, 99.2470325894 8.92493958788);True;Surat Thani
50642;LINESTRING(99.0548858304 8.92493958788, 98.8627390715 8.92493958788, 98.8627390715 8.74493739394, 99.0548858304 8.74493739394, 99.0548858304 8.92493958788);True;Surat Thani
50653;LINESTRING(99.0548858304 8.74493739394, 98.958812451 8.74493739394, 98.958812451 8.65493629697, 99.0548858304 8.65493629697, 99.0548858304 8.74493739394);True;Surat Thani
50654;LINESTRING(98.958812451 8.74493739394, 98.8627390715 8.74493739394, 98.8627390715 8.65493629697, 98.958812451 8.65493629697, 98.958812451 8.74493739394);True;Surat Thani
50655;LINESTRING(98.958812451 8.65493629697, 98.8627390715 8.65493629697, 98.8627390715 8.5649352, 98.958812451 8.5649352, 98.958812451 8.65493629697);True;Krabi
50656;LINESTRING(99.0548858304 8.65493629697, 98.958812451 8.65493629697, 98.958812451 8.5649352, 99.0548858304 8.5649352, 99.0548858304 8.65493629697);True;Surat Thani
50644;LINESTRING(99.2470325894 8.74493739394, 99.0548858304 8.74493739394, 99.0548858304 8.5649352, 99.2470325894 8.5649352, 99.2470325894 8.74493739394);True;Surat Thani
50661;LINESTRING(99.2470325894 8.5649352, 99.0548858304 8.5649352, 99.0548858304 8.38493300606, 99.2470325894 8.38493300606, 99.2470325894 8.5649352);True;Surat Thani
50669;LINESTRING(99.0548858304 8.5649352, 98.958812451 8.5649352, 98.958812451 8.47493410303, 99.0548858304 8.47493410303, 99.0548858304 8.5649352);True;Surat Thani
50670;LINESTRING(98.958812451 8.5649352, 98.8627390715 8.5649352, 98.8627390715 8.47493410303, 98.958812451 8.47493410303, 98.958812451 8.5649352);True;Krabi
50671;LINESTRING(98.958812451 8.47493410303, 98.8627390715 8.47493410303, 98.8627390715 8.38493300606, 98.958812451 8.38493300606, 98.958812451 8.47493410303);True;Krabi
50672;LINESTRING(99.0548858304 8.47493410303, 98.958812451 8.47493410303, 98.958812451 8.38493300606, 99.0548858304 8.38493300606, 99.0548858304 8.47493410303);True;Surat Thani
50663;LINESTRING(99.0548858304 8.38493300606, 98.8627390715 8.38493300606, 98.8627390715 8.20493081212, 99.0548858304 8.20493081212, 99.0548858304 8.38493300606);True;Krabi
50664;LINESTRING(99.2470325894 8.38493300606, 99.0548858304 8.38493300606, 99.0548858304 8.20493081212, 99.2470325894 8.20493081212, 99.2470325894 8.38493300606);True;Krabi
50681;LINESTRING(99.6313261073 8.5649352, 99.4391793483 8.5649352, 99.4391793483 8.38493300606, 99.6313261073 8.38493300606, 99.6313261073 8.5649352);True;Nakhon Si Thammarat
50689;LINESTRING(99.4391793483 8.5649352, 99.3431059689 8.5649352, 99.3431059689 8.47493410303, 99.4391793483 8.47493410303, 99.4391793483 8.5649352);True;Surat Thani
50690;LINESTRING(99.3431059689 8.5649352, 99.2470325894 8.5649352, 99.2470325894 8.47493410303, 99.3431059689 8.47493410303, 99.3431059689 8.5649352);True;Surat Thani
50691;LINESTRING(99.3431059689 8.47493410303, 99.2470325894 8.47493410303, 99.2470325894 8.38493300606, 99.3431059689 8.38493300606, 99.3431059689 8.47493410303);True;Nakhon Si Thammarat
50692;LINESTRING(99.4391793483 8.47493410303, 99.3431059689 8.47493410303, 99.3431059689 8.38493300606, 99.4391793483 8.38493300606, 99.4391793483 8.47493410303);True;Nakhon Si Thammarat
50693;LINESTRING(99.4391793483 8.38493300606, 99.3431059689 8.38493300606, 99.3431059689 8.29493190909, 99.4391793483 8.29493190909, 99.4391793483 8.38493300606);True;Nakhon Si Thammarat
50694;LINESTRING(99.3431059689 8.38493300606, 99.2470325894 8.38493300606, 99.2470325894 8.29493190909, 99.3431059689 8.29493190909, 99.3431059689 8.38493300606);True;Nakhon Si Thammarat
50695;LINESTRING(99.3431059689 8.29493190909, 99.2470325894 8.29493190909, 99.2470325894 8.20493081212, 99.3431059689 8.20493081212, 99.3431059689 8.29493190909);True;Krabi
50696;LINESTRING(99.4391793483 8.29493190909, 99.3431059689 8.29493190909, 99.3431059689 8.20493081212, 99.4391793483 8.20493081212, 99.4391793483 8.29493190909);True;Nakhon Si Thammarat
50684;LINESTRING(99.6313261073 8.38493300606, 99.4391793483 8.38493300606, 99.4391793483 8.20493081212, 99.6313261073 8.20493081212, 99.6313261073 8.38493300606);True;Nakhon Si Thammarat
50705;LINESTRING(99.6313261073 8.20493081212, 99.4391793483 8.20493081212, 99.4391793483 8.02492861818, 99.6313261073 8.02492861818, 99.6313261073 8.20493081212);True;Nakhon Si Thammarat
50713;LINESTRING(99.4391793483 8.20493081212, 99.3431059689 8.20493081212, 99.3431059689 8.11492971515, 99.4391793483 8.11492971515, 99.4391793483 8.20493081212);True;Nakhon Si Thammarat
50714;LINESTRING(99.3431059689 8.20493081212, 99.2470325894 8.20493081212, 99.2470325894 8.11492971515, 99.3431059689 8.11492971515, 99.3431059689 8.20493081212);True;Nakhon Si Thammarat
50715;LINESTRING(99.3431059689 8.11492971515, 99.2470325894 8.11492971515, 99.2470325894 8.02492861818, 99.3431059689 8.02492861818, 99.3431059689 8.11492971515);True;Krabi
50716;LINESTRING(99.4391793483 8.11492971515, 99.3431059689 8.11492971515, 99.3431059689 8.02492861818, 99.4391793483 8.02492861818, 99.4391793483 8.11492971515);True;Krabi
50717;LINESTRING(99.4391793483 8.02492861818, 99.3431059689 8.02492861818, 99.3431059689 7.93492752121, 99.4391793483 7.93492752121, 99.4391793483 8.02492861818);True;Krabi
50718;LINESTRING(99.3431059689 8.02492861818, 99.2470325894 8.02492861818, 99.2470325894 7.93492752121, 99.3431059689 7.93492752121, 99.3431059689 8.02492861818);True;Krabi
50719;LINESTRING(99.3431059689 7.93492752121, 99.2470325894 7.93492752121, 99.2470325894 7.84492642424, 99.3431059689 7.84492642424, 99.3431059689 7.93492752121);True;Krabi
50720;LINESTRING(99.4391793483 7.93492752121, 99.3431059689 7.93492752121, 99.3431059689 7.84492642424, 99.4391793483 7.84492642424, 99.4391793483 7.93492752121);True;Trang
50721;LINESTRING(99.6313261073 8.02492861818, 99.5352527278 8.02492861818, 99.5352527278 7.93492752121, 99.6313261073 7.93492752121, 99.6313261073 8.02492861818);True;Nakhon Si Thammarat
50722;LINESTRING(99.5352527278 8.02492861818, 99.4391793483 8.02492861818, 99.4391793483 7.93492752121, 99.5352527278 7.93492752121, 99.5352527278 8.02492861818);True;Nakhon Si Thammarat
50723;LINESTRING(99.5352527278 7.93492752121, 99.4391793483 7.93492752121, 99.4391793483 7.84492642424, 99.5352527278 7.84492642424, 99.5352527278 7.93492752121);True;Nakhon Si Thammarat
50724;LINESTRING(99.6313261073 7.93492752121, 99.5352527278 7.93492752121, 99.5352527278 7.84492642424, 99.6313261073 7.84492642424, 99.6313261073 7.93492752121);True;Trang
50702;LINESTRING(99.2470325894 8.20493081212, 98.8627390715 8.20493081212, 98.8627390715 7.84492642424, 99.2470325894 7.84492642424, 99.2470325894 8.20493081212);True;Krabi
50745;LINESTRING(99.2470325894 7.84492642424, 99.0548858304 7.84492642424, 99.0548858304 7.6649242303, 99.2470325894 7.6649242303, 99.2470325894 7.84492642424);True;Krabi
50746;LINESTRING(99.0548858304 7.84492642424, 98.8627390715 7.84492642424, 98.8627390715 7.6649242303, 99.0548858304 7.6649242303, 99.0548858304 7.84492642424);True;Krabi
50757;LINESTRING(99.0548858304 7.6649242303, 98.958812451 7.6649242303, 98.958812451 7.57492313333, 99.0548858304 7.57492313333, 99.0548858304 7.6649242303);True;Krabi
50758;LINESTRING(98.958812451 7.6649242303, 98.8627390715 7.6649242303, 98.8627390715 7.57492313333, 98.958812451 7.57492313333, 98.958812451 7.6649242303);True;Krabi
50759;LINESTRING(98.958812451 7.57492313333, 98.8627390715 7.57492313333, 98.8627390715 7.48492203636, 98.958812451 7.48492203636, 98.958812451 7.57492313333);True;NULL
50760;LINESTRING(99.0548858304 7.57492313333, 98.958812451 7.57492313333, 98.958812451 7.48492203636, 99.0548858304 7.48492203636, 99.0548858304 7.57492313333);True;Krabi
50761;LINESTRING(99.2470325894 7.6649242303, 99.1509592099 7.6649242303, 99.1509592099 7.57492313333, 99.2470325894 7.57492313333, 99.2470325894 7.6649242303);True;Trang
50762;LINESTRING(99.1509592099 7.6649242303, 99.0548858304 7.6649242303, 99.0548858304 7.57492313333, 99.1509592099 7.57492313333, 99.1509592099 7.6649242303);True;Krabi
50763;LINESTRING(99.1509592099 7.57492313333, 99.0548858304 7.57492313333, 99.0548858304 7.48492203636, 99.1509592099 7.48492203636, 99.1509592099 7.57492313333);True;Krabi
50764;LINESTRING(99.2470325894 7.57492313333, 99.1509592099 7.57492313333, 99.1509592099 7.48492203636, 99.2470325894 7.48492203636, 99.2470325894 7.57492313333);True;Krabi
50765;LINESTRING(99.6313261073 7.84492642424, 99.4391793483 7.84492642424, 99.4391793483 7.6649242303, 99.6313261073 7.6649242303, 99.6313261073 7.84492642424);True;Trang
50773;LINESTRING(99.4391793483 7.84492642424, 99.3431059689 7.84492642424, 99.3431059689 7.75492532727, 99.4391793483 7.75492532727, 99.4391793483 7.84492642424);True;Trang
50774;LINESTRING(99.3431059689 7.84492642424, 99.2470325894 7.84492642424, 99.2470325894 7.75492532727, 99.3431059689 7.75492532727, 99.3431059689 7.84492642424);True;Krabi
50775;LINESTRING(99.3431059689 7.75492532727, 99.2470325894 7.75492532727, 99.2470325894 7.6649242303, 99.3431059689 7.6649242303, 99.3431059689 7.75492532727);True;Krabi
50776;LINESTRING(99.4391793483 7.75492532727, 99.3431059689 7.75492532727, 99.3431059689 7.6649242303, 99.4391793483 7.6649242303, 99.4391793483 7.75492532727);True;Trang
50767;LINESTRING(99.4391793483 7.6649242303, 99.2470325894 7.6649242303, 99.2470325894 7.48492203636, 99.4391793483 7.48492203636, 99.4391793483 7.6649242303);True;Trang
50768;LINESTRING(99.6313261073 7.6649242303, 99.4391793483 7.6649242303, 99.4391793483 7.48492203636, 99.6313261073 7.48492203636, 99.6313261073 7.6649242303);True;Trang
50789;LINESTRING(100.399913143 8.20493081212, 100.207766384 8.20493081212, 100.207766384 8.02492861818, 100.399913143 8.02492861818, 100.399913143 8.20493081212);True;Nakhon Si Thammarat
50790;LINESTRING(100.207766384 8.20493081212, 100.015619625 8.20493081212, 100.015619625 8.02492861818, 100.207766384 8.02492861818, 100.207766384 8.20493081212);True;Nakhon Si Thammarat
50791;LINESTRING(100.207766384 8.02492861818, 100.015619625 8.02492861818, 100.015619625 7.84492642424, 100.207766384 7.84492642424, 100.207766384 8.02492861818);True;Nakhon Si Thammarat
50805;LINESTRING(100.399913143 8.02492861818, 100.303839764 8.02492861818, 100.303839764 7.93492752121, 100.399913143 7.93492752121, 100.399913143 8.02492861818);True;Nakhon Si Thammarat
50806;LINESTRING(100.303839764 8.02492861818, 100.207766384 8.02492861818, 100.207766384 7.93492752121, 100.303839764 7.93492752121, 100.303839764 8.02492861818);True;Nakhon Si Thammarat
50807;LINESTRING(100.303839764 7.93492752121, 100.207766384 7.93492752121, 100.207766384 7.84492642424, 100.303839764 7.84492642424, 100.303839764 7.93492752121);True;Nakhon Si Thammarat
50808;LINESTRING(100.399913143 7.93492752121, 100.303839764 7.93492752121, 100.303839764 7.84492642424, 100.399913143 7.84492642424, 100.399913143 7.93492752121);True;Songkhla
50809;LINESTRING(100.015619625 8.20493081212, 99.8234728662 8.20493081212, 99.8234728662 8.02492861818, 100.015619625 8.02492861818, 100.015619625 8.20493081212);True;Nakhon Si Thammarat
50810;LINESTRING(99.8234728662 8.20493081212, 99.6313261073 8.20493081212, 99.6313261073 8.02492861818, 99.8234728662 8.02492861818, 99.8234728662 8.20493081212);True;Nakhon Si Thammarat
50821;LINESTRING(99.8234728662 8.02492861818, 99.7273994867 8.02492861818, 99.7273994867 7.93492752121, 99.8234728662 7.93492752121, 99.8234728662 8.02492861818);True;Nakhon Si Thammarat
50822;LINESTRING(99.7273994867 8.02492861818, 99.6313261073 8.02492861818, 99.6313261073 7.93492752121, 99.7273994867 7.93492752121, 99.7273994867 8.02492861818);True;Trang
50823;LINESTRING(99.7273994867 7.93492752121, 99.6313261073 7.93492752121, 99.6313261073 7.84492642424, 99.7273994867 7.84492642424, 99.7273994867 7.93492752121);True;Trang
50824;LINESTRING(99.8234728662 7.93492752121, 99.7273994867 7.93492752121, 99.7273994867 7.84492642424, 99.8234728662 7.84492642424, 99.8234728662 7.93492752121);True;Nakhon Si Thammarat
50825;LINESTRING(100.015619625 8.02492861818, 99.9195462457 8.02492861818, 99.9195462457 7.93492752121, 100.015619625 7.93492752121, 100.015619625 8.02492861818);True;Nakhon Si Thammarat
50826;LINESTRING(99.9195462457 8.02492861818, 99.8234728662 8.02492861818, 99.8234728662 7.93492752121, 99.9195462457 7.93492752121, 99.9195462457 8.02492861818);True;Nakhon Si Thammarat
50827;LINESTRING(99.9195462457 7.93492752121, 99.8234728662 7.93492752121, 99.8234728662 7.84492642424, 99.9195462457 7.84492642424, 99.9195462457 7.93492752121);True;Phatthalung
50828;LINESTRING(100.015619625 7.93492752121, 99.9195462457 7.93492752121, 99.9195462457 7.84492642424, 100.015619625 7.84492642424, 100.015619625 7.93492752121);True;Nakhon Si Thammarat
50829;LINESTRING(100.015619625 7.84492642424, 99.8234728662 7.84492642424, 99.8234728662 7.6649242303, 100.015619625 7.6649242303, 100.015619625 7.84492642424);True;Phatthalung
50837;LINESTRING(99.8234728662 7.84492642424, 99.7273994867 7.84492642424, 99.7273994867 7.75492532727, 99.8234728662 7.75492532727, 99.8234728662 7.84492642424);True;Phatthalung
50838;LINESTRING(99.7273994867 7.84492642424, 99.6313261073 7.84492642424, 99.6313261073 7.75492532727, 99.7273994867 7.75492532727, 99.7273994867 7.84492642424);True;Trang
